consensus,rounds
2.000000,7795
2.000001,8859
2.000000,7609
1.999999,7665
2.000001,9125
2.000000,7742
2.000000,6915
1.999999,8247
2.000000,8097
2.000000,7098
2.000000,6957
2.000000,7587
2.000000,7959
2.000000,8921
2.000001,9219
2.000000,7612
2.000000,7830
1.999999,9851
2.000000,7363
2.000000,7146
1.999999,11355
2.000000,7219
2.000000,7924
2.000000,7213
2.000000,8216
1.999999,7556
2.000000,5175
1.999999,6811
1.999999,8596
2.000000,7418
2.000000,7124
2.000000,6362
2.000000,8482
2.000000,6670
2.000000,7683
2.000000,7427
1.999999,8018
2.000000,7972
2.000000,6762
2.000000,7874
1.999999,10373
2.000001,8443
1.999999,8763
2.000000,7162
2.000000,7284
1.999999,9828
2.000000,7282
1.999999,7392
2.000002,8511
1.999998,8769
2.000000,6929
1.999999,10217
2.000000,6384
1.999998,8315
1.999999,7501
1.999999,8142
1.999999,8361
1.999998,7441
2.000000,7766
2.000000,6989
2.000000,7295
1.999999,6740
1.999999,8759
1.999999,9150
2.000000,7549
2.000000,8421
2.000000,7855
2.000000,5988
2.000000,8503
2.000001,8197
2.000000,5487
2.000000,6261
1.999999,9073
2.000000,6792
2.000000,7700
2.000001,8808
2.000000,6086
1.999999,7602
1.999999,9856
2.000000,6163
2.000000,7696
2.000000,6341
2.000000,7091
2.000000,7143
2.000001,8804
2.000000,7557
2.000000,7042
2.000000,7250
2.000000,7257
2.000000,8527
2.000000,6134
1.999999,8159
1.999998,8212
2.000000,5970
1.999999,8724
2.000000,8336
2.000000,6556
2.000000,8983
2.000000,6532
2.000000,6841
2.000000,8610
1.999999,8058
2.000000,6675
1.999999,7170
2.000000,7493
1.999998,8692
2.000000,8134
2.000000,8347
1.999999,8708
2.000000,8015
2.000000,7512
2.000000,8152
2.000000,6252
1.999999,8300
2.000000,7996
1.999999,6169
2.000000,7825
1.999999,6983
1.999999,8499
2.000000,8406
2.000000,7899
1.999999,10903
2.000000,7808
2.000000,7288
2.000001,8440
1.999997,8710
1.999999,7612
2.000000,7224
1.999999,7726
1.999999,10056
1.999999,7912
2.000000,8475
2.000000,8310
2.000000,8018
2.000001,8891
2.000000,8222
2.000000,7677
2.000001,9209
1.999999,9767
2.000000,6383
2.000000,7423
2.000000,8061
1.999999,8748
2.000000,7630
1.999999,8784
1.999999,7215
1.999999,7701
2.000000,6865
1.999999,8174
2.000000,7961
2.000000,7064
1.999999,8675
2.000000,7732
2.000000,7268
2.000000,7230
2.000000,7500
2.000000,7260
1.999999,9039
2.000000,8076
2.000000,8724
2.000000,6452
2.000000,7207
2.000000,6941
1.999999,8405
2.000000,8211
1.999999,7947
2.000000,7499
1.999996,9420
2.000000,8063
2.000002,8135
2.000000,7877
2.000000,9226
1.999999,7574
2.000000,7640
2.000000,8446
1.999999,7342
1.999999,6392
2.000000,6921
1.999999,7706
2.000000,7929
1.999999,7897
1.999999,8433
2.000000,7305
2.000000,7430
2.000000,7736
2.000000,8168
2.000000,7920
2.000000,6533
1.999999,8357
2.000000,6692
1.999999,8654
2.000000,7382
2.000000,8735
1.999999,8492
2.000000,7072
2.000000,7740
2.000000,6519
2.000000,7462
1.999999,10099
1.999999,7598
2.000000,7578
2.000000,7801
1.999999,8285
1.999999,8758
1.999999,10012
2.000000,8847
2.000000,7277
2.000000,7887
2.000000,8211
1.999998,7683
2.000000,7357
2.000000,9114
1.999999,8614
2.000000,6102
2.000000,7362
2.000000,7066
2.000000,8179
2.000000,6756
2.000000,7865
1.999999,8581
1.999999,7552
2.000000,7196
2.000000,7136
1.999999,8333
1.999998,9214
2.000000,8494
2.000000,6592
2.000000,5815
1.999999,8808
2.000000,7853
2.000000,8183
2.000000,7454
2.000000,7740
2.000000,7518
2.000000,6797
2.000000,7447
2.000000,8510
2.000000,7766
2.000000,6832
1.999999,7890
2.000000,8216
1.999999,6945
1.999999,8896
2.000000,7398
2.000000,8482
2.000000,7725
2.000000,8824
1.999999,7827
2.000000,7170
2.000000,7694
1.999999,10074
2.000000,7373
2.000000,6322
2.000000,7301
2.000001,8848
1.999999,6890
2.000000,8609
1.999999,7617
2.000000,6417
1.999999,8555
1.999999,8543
2.000000,7109
1.999997,9322
1.999999,7586
2.000000,7492
2.000000,7098
2.000001,8503
1.999999,7637
2.000001,9073
2.000000,7873
1.999999,7367
2.000000,7766
1.999999,7628
2.000000,7285
2.000000,7772
1.999999,7420
2.000000,7158
1.999999,8894
2.000000,6867
2.000000,7333
2.000000,8087
1.999998,9028
2.000000,6308
2.000000,7676
2.000000,7558
1.999999,9150
2.000000,7568
2.000000,6879
2.000000,7991
1.999999,6935
1.999999,8179
2.000000,7932
2.000000,7221
2.000000,6498
2.000000,8698
1.999999,7583
2.000000,8178
2.000000,7688
1.999998,9420
2.000002,9262
1.999999,10494
1.999999,9231
2.000000,7700
2.000000,7880
1.999999,7306
2.000000,6657
2.000000,6191
2.000000,8323
2.000000,7341
2.000000,6357
1.999999,7367
1.999999,8437
2.000000,7921
2.000000,6997
1.999999,8718
2.000000,7000
2.000000,7555
2.000000,6185
1.999999,6455
2.000000,6772
2.000000,7430
2.000000,6497
1.999999,7547
2.000001,8834
2.000000,7020
1.999999,7248
2.000000,7622
2.000000,7644
2.000000,7491
1.999999,7243
1.999999,7751
2.000000,6146
2.000000,8101
1.999999,8444
2.000000,6521
2.000000,7618
2.000000,7487
2.000000,7537
2.000000,7613
2.000000,7643
1.999998,9406
1.999999,10180
2.000000,7515
2.000000,6789
2.000000,7484
2.000000,7781
1.999999,6543
2.000000,7261
2.000000,7790
1.999999,8218
2.000000,7937
2.000000,8515
2.000000,7616
1.999999,7489
2.000000,8633
2.000001,8962
1.999999,8379
1.999999,9959
2.000000,7616
2.000000,6517
1.999996,7583
2.000000,6784
2.000000,6604
1.999999,7279
1.999999,7914
2.000000,8316
2.000000,6786
1.999999,7652
1.999999,6739
1.999999,8655
2.000000,7105
1.999999,9877
2.000000,8778
1.999999,7295
2.000000,7180
1.999999,9944
2.000000,6992
2.000000,7414
2.000000,7844
1.999999,6773
1.999999,7175
1.999999,7696
2.000000,8640
2.000000,7262
1.999999,7334
2.000000,7201
2.000000,7311
2.000000,7901
2.000000,8200
1.999999,7644
2.000000,6766
2.000000,7601
2.000000,6765
1.999999,7654
2.000000,7109
1.999999,7541
2.000000,8728
2.000000,6612
2.000000,8353
2.000000,7582
2.000000,7779
2.000000,7410
1.999999,9826
2.000002,9214
1.999999,8774
2.000000,6646
2.000000,7655
2.000000,8331
2.000000,7018
1.999999,7925
1.999999,7460
2.000000,6679
1.999999,9392
2.000000,5927
2.000000,8512
2.000000,7815
2.000000,6912
1.999999,8217
2.000000,7368
2.000000,6968
2.000000,8199
2.000000,8047
1.999999,10489
2.000000,8588
2.000000,7791
1.999999,7255
2.000000,7539
2.000000,8597
1.999998,8875
2.000000,7468
2.000001,8832
2.000001,9140
1.999999,7745
1.999999,8005
1.999999,9598
2.000000,7466
2.000000,7012
2.000000,8476
2.000000,8129
2.000000,6101
2.000000,8707
1.999999,8083
2.000000,6289
2.000000,7206
1.999999,9304
1.999999,9366
1.999999,8740
1.999999,8017
2.000000,8086
2.000000,8205
1.999999,7966
2.000000,8640
1.999999,7762
2.000000,8426
2.000000,7539
2.000000,8351
2.000000,6487
1.999999,8051
1.999999,9817
2.000000,7440
2.000001,8679
1.999999,10316
2.000000,7415
2.000000,6756
2.000000,8682
2.000000,7450
2.000000,9167
2.000000,8216
1.999999,6179
2.000000,7970
2.000001,7844
1.999998,8812
2.000000,6882
2.000000,7842
2.000000,5634
1.999999,7789
1.999998,8811
2.000000,8608
1.999999,8260
1.999999,7980
1.999999,6498
1.999999,9601
2.000000,7136
2.000000,6566
1.999999,7119
2.000000,8449
2.000000,7467
2.000000,7381
2.000000,7072
2.000000,7425
1.999999,10300
2.000000,7508
1.999999,7288
2.000000,6528
1.999999,7079
1.999999,7839
2.000000,7412
2.000000,6961
1.999999,8322
2.000000,6512
2.000000,8577
1.999999,9954
1.999999,7692
1.999997,8905
2.000000,7894
2.000000,7464
1.999999,8026
2.000000,8266
2.000000,6088
1.999999,7616
2.000000,8130
2.000000,7436
2.000000,7463
2.000000,7004
1.999999,7976
2.000000,6398
2.000000,7527
1.999999,7980
1.999999,6860
2.000000,6291
2.000000,6916
1.999999,8131
2.000000,6391
2.000000,7508
1.999999,7033
1.999999,7302
2.000000,6251
1.999999,7400
1.999999,9089
2.000000,6978
1.999999,7040
2.000000,7373
1.999999,10697
1.999999,8669
1.999999,9820
2.000000,7173
1.999999,8550
1.999999,9699
1.999999,8530
1.999998,8973
1.999999,7013
2.000000,8150
2.000000,7418
2.000000,7719
2.000001,9296
1.999999,6647
1.999998,8512
2.000000,7487
2.000000,7247
2.000000,7935
1.999999,8104
2.000000,7572
2.000000,8353
2.000000,7304
2.000000,6431
2.000000,8193
1.999999,8695
1.999999,10326
2.000000,8595
2.000000,5877
2.000000,6839
2.000000,7892
1.999999,6680
2.000000,7277
2.000000,8397
2.000000,6466
1.999999,8216
2.000000,8134
1.999999,5729
1.999999,7336
2.000000,7345
2.000000,7165
2.000000,6737
2.000000,8520
2.000000,8529
2.000000,7795
2.000000,6659
1.999999,8276
2.000000,7963
1.999999,10363
2.000000,7522
2.000000,8823
1.999999,10598
2.000000,7643
2.000000,8289
1.999999,7941
1.999999,9906
2.000000,7703
2.000000,6755
2.000000,7198
1.999999,10114
1.999999,9231
2.000000,7890
2.000000,8929
1.999999,7624
1.999999,8973
2.000000,6611
1.999999,9690
2.000000,6548
2.000005,8933
1.999999,8662
1.999999,7787
1.999999,8773
2.000000,7451
2.000000,6772
1.999999,8308
2.000000,7090
2.000000,7726
2.000000,6507
2.000001,8723
2.000000,5624
2.000000,6801
2.000000,7305
2.000000,7645
1.999999,5921
2.000000,8047
2.000000,7495
2.000000,7943
2.000000,8596
1.999999,7672
1.999999,8815
2.000000,7276
2.000000,7065
2.000000,6252
2.000000,8378
1.999999,7195
1.999998,8481
2.000000,7639
2.000000,8000
2.000000,5739
2.000000,7098
1.999999,6465
1.999999,7678
2.000000,7823
2.000000,8080
2.000001,8457
1.999999,7289
1.999999,6260
2.000000,7837
2.000000,7317
2.000000,9266
2.000000,6777
1.999999,9484
1.999999,8740
2.000000,6928
2.000000,7255
2.000000,7016
1.999999,8265
2.000000,6363
1.999999,8258
2.000000,7123
1.999999,7205
2.000000,6687
2.000000,7212
1.999999,8663
2.000000,8247
1.999999,8027
2.000000,6795
2.000000,6555
2.000001,9114
1.999999,8026
2.000000,7167
2.000000,6251
2.000000,8148
2.000000,8132
2.000000,8188
1.999999,8166
2.000000,6669
1.999999,8378
2.000000,7076
2.000000,9159
2.000000,6078
1.999999,8057
2.000000,7232
2.000000,7292
2.000000,7986
2.000000,8044
1.999998,8936
1.999999,9117
2.000000,7681
2.000000,5951
2.000001,7591
2.000000,7414
1.999999,8077
2.000000,8090
2.000000,8868
1.999999,7597
2.000000,7623
2.000000,8379
2.000000,6350
2.000000,8121
2.000000,7752
2.000000,8769
2.000000,8287
1.999997,9107
2.000000,8279
2.000000,8604
1.999999,7005
1.999999,7575
1.999999,8065
1.999999,6567
2.000000,8589
2.000000,7126
1.999999,7757
1.999999,7800
1.999998,9212
2.000000,7004
2.000001,8706
2.000000,6672
2.000000,8080
1.999999,6950
2.000000,7443
2.000000,7231
2.000000,7356
2.000001,7988
2.000000,7610
2.000000,7782
2.000000,8000
2.000000,6561
2.000000,5841
2.000000,7248
1.999998,9082
2.000000,7636
2.000000,7960
2.000000,6514
2.000000,8594
1.999999,8226
2.000000,8362
2.000000,6627
1.999999,8235
2.000000,7363
2.000000,7917
2.000000,7004
1.999999,8499
2.000000,8230
1.999999,8929
2.000000,7395
2.000000,5347
1.999999,9692
2.000000,7107
1.999999,6546
2.000002,9190
2.000000,7417
1.999999,8304
1.999999,7520
1.999999,7825
2.000001,9017
2.000000,8059
2.000000,7450
1.999999,10391
2.000001,9064
1.999999,7948
2.000000,8229
2.000000,5821
1.999999,8107
2.000000,8161
2.000000,8602
2.000000,6601
2.000000,8533
1.999999,7617
2.000000,7079
2.000000,7213
1.999999,7691
2.000000,8128
2.000000,7481
1.999999,8387
2.000000,8739
2.000000,7970
2.000001,8972
2.000000,6538
2.000000,8039
2.000000,6824
2.000000,5870
2.000000,8725
2.000000,6719
1.999997,9095
2.000000,8819
1.999999,7736
1.999999,9129
2.000000,6415
2.000000,7941
2.000000,6850
2.000000,7021
2.000000,7526
2.000000,7636
1.999999,8529
2.000000,8481
1.999999,11111
2.000000,7193
2.000000,5917
1.999999,6347
2.000000,8093
2.000000,8376
2.000001,8796
2.000000,7616
2.000000,8090
1.999999,7438
1.999999,7442
2.000000,7141
1.999999,7988
1.999999,7684
2.000000,6825
1.999999,7701
1.999999,9157
2.000000,7331
2.000000,7046
2.000000,8335
1.999999,8393
2.000000,8372
2.000000,8317
1.999998,9223
2.000000,7473
2.000000,8788
2.000000,8839
2.000000,7645
2.000000,7772
2.000000,7290
2.000000,7204
1.999999,10699
2.000000,8683
2.000001,8010
2.000001,8325
2.000000,6204
2.000000,7201
2.000000,7626
2.000000,6560
2.000000,8680
2.000000,6009
2.000000,7749
2.000000,7391
2.000000,8498
2.000001,8061
2.000000,6595
2.000001,9241
1.999999,9831
2.000000,9308
2.000000,7028
2.000000,7532
1.999999,8299
1.999999,6642
2.000000,8023
2.000000,8030
2.000000,6957
2.000000,7688
2.000000,7741
2.000000,7508
2.000000,6307
2.000000,6848
1.999999,9096
1.999999,7993
2.000000,7794
2.000000,7347
2.000000,7818
2.000000,6143
1.999999,7765
2.000000,8505
2.000000,6969
1.999999,9611
1.999999,7246
1.999999,7974
2.000000,6309
2.000000,6874
2.000000,6404
2.000000,7223
2.000000,6945
1.999999,8476
2.000000,7674
2.000000,7689
2.000000,6741
2.000000,7916
2.000000,8338
1.999999,8041
1.999999,7196
1.999999,7686
2.000000,7090
2.000000,8723
2.000001,7747
2.000000,7089
1.999999,7908
2.000001,8751
2.000000,6688
1.999999,8262
1.999999,9732
2.000000,6284
2.000000,6551
2.000000,7830
1.999999,8143
1.999999,7953
1.999999,7369
2.000000,8074
2.000000,6829
1.999999,7807
1.999999,8509
2.000000,7863
2.000000,6710
2.000000,9374
1.999999,10201
2.000000,7708
1.999999,7288
2.000000,8052
2.000000,6935
2.000002,8302
2.000000,5920
1.999999,8512
2.000000,6804
2.000000,8570
2.000000,6665
2.000000,7564
2.000000,6510
2.000000,7873
2.000000,8169
2.000000,7478
1.999999,10235
2.000000,7710
2.000000,7793
2.000000,7586
2.000000,7044
2.000000,6634
2.000000,7562
2.000000,8428
1.999999,8695
1.999999,8764
1.999999,7703
2.000000,8458
2.000000,7929
2.000000,8500
1.999999,7104
2.000000,8158
1.999998,7999
1.999999,7978
1.999999,8155
2.000000,7146
2.000000,6752
1.999999,8091
2.000000,8922
2.000000,6071
1.999999,7526
2.000000,8043
1.999999,7215
2.000000,7421
2.000000,6348
1.999999,7299
2.000000,7745
2.000000,7995
2.000000,7393
2.000000,7497
1.999999,7184
2.000000,6293
2.000000,6876
2.000000,6936
1.999999,8179
2.000000,8306
2.000000,7760
2.000000,7720
1.999999,9749
1.999998,9004
1.999999,8318
2.000000,6388
2.000001,8986
2.000000,8254
2.000000,8968
2.000000,7169
2.000000,8612
2.000000,6237
2.000000,6709
2.000000,7151
2.000000,6735
2.000000,6440
2.000000,8627
2.000000,6788
1.999999,7737
2.000000,7189
2.000000,8165
2.000000,7991
2.000000,8221
2.000000,7740
2.000000,8105
2.000000,6185
2.000000,7829
1.999999,6720
1.999999,7468
2.000000,6144
2.000000,7887
2.000000,7957
1.999999,7818
1.999999,7574
1.999999,8848
2.000000,7424
2.000000,6688
2.000000,7716
1.999999,8072
2.000000,8958
2.000000,7029
2.000000,7860
2.000001,9383
2.000000,7543
1.999999,8428
2.000000,7782
2.000000,8307
1.999999,9318
2.000000,7193
2.000000,8592
2.000000,6107
2.000000,8350
2.000000,6256
1.999999,7567
2.000000,7164
1.999999,7461
2.000000,8632
1.999999,6953
2.000000,7773
1.999999,8846
1.999999,7447
2.000000,7306
1.999999,8762
2.000000,7317
2.000000,7379
1.999999,9756
2.000000,7359
1.999999,8070
1.999998,8895
2.000000,8120
1.999999,7560
1.999999,9419
2.000000,9254
2.000000,6537
2.000001,8390
2.000000,7390
2.000000,7022
1.999996,8803
1.999999,7165
2.000000,7537
2.000000,8300
2.000000,8461
2.000000,7898
2.000000,7503
2.000000,8287
2.000000,7445
2.000000,7692
2.000000,7374
2.000000,7940
2.000000,7782
1.999997,8107
2.000000,6379
1.999999,9745
2.000000,6314
2.000000,7935
1.999999,7925
1.999999,6874
1.999999,7982
1.999999,7841
2.000000,8761
1.999999,11216
2.000000,7603
1.999998,8544
2.000001,6841
1.999999,7852
1.999999,9014
2.000000,5848
1.999999,9692
2.000000,7907
2.000000,7425
1.999999,8410
2.000000,8460
2.000000,7644
2.000000,8189
2.000000,7224
2.000000,7415
1.999999,7960
2.000001,8830
2.000000,7383
1.999999,8257
1.999999,9628
2.000000,7368
2.000000,7421
1.999999,7922
2.000000,7077
2.000000,7249
2.000000,7674
1.999999,7617
1.999999,7053
2.000000,8336
2.000000,8162
2.000000,7814
2.000000,8359
1.999999,6455
2.000000,7737
2.000000,7961
2.000000,6769
1.999999,9911
2.000000,7686
2.000000,6470
1.999999,7876
2.000000,7933
2.000000,6804
1.999999,10160
1.999999,8846
2.000000,8888
2.000000,8062
1.999999,10176
2.000000,7633
1.999999,8989
2.000000,7495
2.000000,6311
2.000000,6845
1.999999,7834
2.000000,8176
1.999999,6844
1.999999,8370
2.000000,8984
2.000002,9091
2.000000,8763
1.999999,8982
2.000000,8725
1.999999,7645
2.000000,7042
2.000003,9433
1.999999,8363
1.999999,8202
2.000000,8504
1.999999,6928
1.999999,10096
2.000000,6128
1.999999,7645
2.000000,6694
1.999999,9781
2.000000,7937
2.000000,7772
2.000000,6431
1.999998,9117
2.000000,6397
2.000000,8256
2.000000,6673
1.999999,8577
2.000000,7552
1.999999,8168
1.999999,9161
2.000000,7590
2.000001,8993
2.000001,8727
2.000000,6736
2.000000,5529
1.999999,8656
2.000000,7034
2.000001,8905
2.000001,8529
2.000000,8207
2.000000,8413
1.999999,5733
2.000002,9373
2.000000,7577
1.999999,6608
2.000000,7438
2.000000,6246
1.999999,8256
2.000000,7209
1.999999,8689
2.000000,7271
1.999999,8196
2.000000,6184
2.000000,7331
2.000000,8846
1.999999,9648
2.000000,7805
2.000000,7885
2.000000,7599
1.999999,9066
1.999999,6612
2.000000,7441
1.999999,8220
2.000000,7709
2.000000,8068
2.000000,6543
1.999999,7015
1.999999,8657
2.000000,6525
1.999999,9307
2.000000,7606
2.000000,6415
2.000000,7672
1.999999,10633
1.999999,8846
2.000000,7771
1.999999,7053
1.999999,7167
2.000000,8528
2.000000,8522
2.000000,7850
2.000000,6634
1.999999,6628
1.999999,8115
2.000000,5820
1.999999,9939
2.000000,9227
1.999999,10339
2.000000,8262
2.000000,7320
2.000000,8950
2.000000,7656
2.000000,8086
2.000000,7577
1.999999,9694
2.000000,7029
2.000000,8088
1.999999,9896
2.000000,7331
1.999997,8974
2.000000,7782
1.999999,7304
1.999999,7220
2.000000,6149
1.999999,7047
2.000001,9090
1.999999,7078
1.999999,8430
2.000000,7677
2.000000,7379
2.000001,8387
2.000000,8249
1.999999,8401
2.000000,7810
2.000000,6935
1.999999,8795
2.000000,7336
1.999999,6705
2.000000,8440
2.000000,6166
2.000000,7238
1.999999,8790
2.000000,7579
2.000000,8224
2.000000,6812
2.000000,7982
2.000000,8550
2.000001,8596
2.000000,7409
1.999999,9820
2.000000,7032
2.000000,7356
2.000000,6305
2.000000,8346
2.000000,8107
2.000000,7152
1.999999,8143
2.000000,7002
2.000000,7501
2.000001,8077
2.000001,7736
2.000000,8032
2.000001,8361
2.000000,6972
2.000002,8940
1.999999,9263
2.000000,6686
1.999999,9254
2.000000,8190
2.000000,6827
1.999999,9821
2.000000,7001
1.999999,9833
1.999999,8063
1.999999,8294
2.000000,6999
1.999999,7504
2.000000,6075
2.000000,8203
2.000000,7831
2.000000,7294
2.000000,7770
2.000002,8778
2.000000,8123
2.000000,7556
1.999999,8635
2.000000,6865
1.999997,9542
1.999999,7354
2.000000,8599
1.999999,8085
2.000000,6171
2.000000,7125
2.000000,7412
2.000000,7704
1.999999,7499
1.999999,9573
1.999999,8818
1.999999,6963
2.000000,5998
1.999999,7751
2.000000,8298
2.000000,9131
2.000000,7594
1.999999,8499
1.999999,6743
2.000000,7476
2.000000,6330
1.999999,9011
2.000000,7037
2.000000,8380
1.999999,8689
1.999999,10125
2.000000,8310
2.000000,8200
2.000000,8315
2.000000,6648
2.000000,7692
1.999999,7529
2.000000,8201
1.999999,9128
2.000000,8531
2.000000,7186
2.000000,6956
2.000000,7534
1.999999,7791
1.999999,9765
2.000000,7635
1.999999,7893
1.999996,8626
2.000001,7775
2.000000,6751
2.000000,7700
2.000000,6924
1.999999,6942
2.000000,7773
2.000000,7310
2.000001,9043
2.000000,7809
1.999999,9486
1.999999,7911
1.999999,8759
1.999999,8391
1.999998,9159
2.000000,8199
2.000001,8646
2.000000,6360
1.999999,8395
1.999999,7256
2.000001,8921
2.000000,7082
2.000000,7547
2.000000,8136
2.000000,6401
1.999999,9523
2.000000,6993
1.999999,7255
2.000000,7691
1.999999,7912
2.000000,6862
1.999999,8074
2.000000,7530
2.000000,7404
1.999999,8069
1.999999,7253
1.999999,6978
2.000000,6332
1.999999,7999
2.000000,7570
2.000000,6909
2.000001,8674
1.999999,7737
1.999998,8401
1.999999,8399
2.000000,7689
1.999998,8592
2.000000,7308
2.000000,7764
2.000000,8144
2.000000,7507
2.000000,6809
1.999999,7091
2.000000,7455
2.000000,7501
1.999999,7600
2.000000,6623
1.999999,7704
1.999999,9610
1.999999,7849
2.000000,7660
2.000000,6964
2.000000,6752
1.999999,9000
2.000000,7359
2.000000,8458
1.999999,8189
2.000000,6914
2.000000,6912
2.000000,6093
2.000000,6723
2.000000,7957
2.000000,7935
2.000000,7650
2.000000,7841
2.000000,7354
2.000000,8175
2.000000,7834
2.000000,7910
1.999999,10977
2.000000,6868
2.000000,6781
2.000000,8125
1.999999,6085
2.000000,6730
2.000000,8738
2.000000,8006
2.000000,8338
2.000000,7875
1.999999,9915
2.000000,7064
1.999998,9578
2.000000,8091
2.000000,7711
1.999999,7692
2.000001,8998
2.000000,7753
2.000000,7197
2.000000,6611
1.999999,10005
2.000000,6275
2.000000,7962
2.000000,6519
2.000000,8049
2.000000,7421
2.000000,6984
2.000000,8671
2.000000,7641
2.000000,6572
1.999999,8256
1.999999,6187
2.000000,6488
2.000000,7665
2.000000,8461
1.999999,7458
2.000000,6853
1.999999,9754
2.000000,7328
2.000000,7194
2.000000,7291
1.999999,8707
2.000000,8945
2.000000,8153
2.000000,6273
2.000000,7894
2.000000,7902
2.000000,7678
2.000000,7178
2.000000,6651
1.999999,7625
1.999999,9946
2.000000,6521
2.000000,8803
1.999999,8837
2.000002,8211
1.999999,8411
2.000000,5454
2.000000,7291
2.000000,7151
2.000000,7924
2.000000,6892
2.000000,6351
2.000000,6520
2.000000,8655
2.000000,7588
2.000000,7625
1.999999,10036
2.000000,7722
2.000001,8450
2.000000,8766
2.000000,8447
2.000000,6997
2.000000,7823
2.000000,6534
2.000000,6775
1.999999,7971
1.999999,6587
2.000000,7334
2.000000,7959
2.000000,6782
2.000000,7453
2.000000,7215
1.999999,6723
2.000000,7448
2.000000,7395
2.000000,6854
2.000000,8458
2.000000,7590
2.000000,6692
2.000001,8959
2.000000,7686
2.000000,7266
1.999999,7281
2.000001,7733
1.999999,7011
1.999999,7371
2.000000,6887
2.000000,8805
2.000000,6979
1.999999,8607
1.999999,8461
2.000000,7929
1.999999,8116
1.999999,7920
1.999999,7775
2.000000,8133
2.000000,6672
1.999999,7584
2.000000,7661
2.000000,7708
1.999999,10388
2.000000,8625
2.000000,8444
1.999999,8882
2.000000,6651
2.000000,7204
2.000000,7698
1.999999,7551
2.000000,7472
1.999999,6635
2.000000,7613
1.999999,9938
2.000000,7675
1.999999,7956
2.000000,8656
2.000000,6784
1.999999,7338
1.999999,6952
2.000000,7327
2.000000,8264
2.000000,5806
2.000000,8915
1.999999,8108
1.999999,7217
2.000000,7332
2.000000,8045
1.999999,7976
2.000000,6911
2.000000,8330
2.000000,7403
2.000000,8239
2.000000,7521
1.999999,6864
1.999999,9779
2.000000,6500
2.000000,6708
2.000000,7874
1.999999,10313
2.000000,7341
1.999999,8154
1.999999,7911
1.999999,7786
2.000000,5797
2.000000,8381
1.999999,8502
2.000000,7437
1.999999,9978
2.000000,8105
1.999999,6498
1.999999,7844
2.000000,7604
1.999999,8903
1.999999,7650
2.000000,7069
1.999999,8879
2.000000,8323
2.000000,6510
2.000000,7665
1.999999,7916
2.000000,8686
2.000000,7461
2.000000,9226
1.999999,7680
2.000000,7712
2.000002,8783
1.999999,8631
2.000000,6878
2.000000,7743
2.000000,7188
1.999999,6947
2.000000,7536
2.000000,6692
2.000000,8102
2.000000,8133
2.000000,6932
2.000000,7723
1.999999,8006
2.000000,6454
1.999999,7931
2.000000,7573
2.000000,7729
2.000000,6708
1.999999,8034
1.999999,10257
2.000000,9100
2.000000,6837
2.000000,7464
2.000000,8108
2.000000,6061
1.999999,8976
2.000000,8104
2.000000,7645
2.000000,7517
2.000000,8370
1.999999,6620
1.999999,8565
2.000000,8988
2.000001,8933
2.000000,7145
2.000000,5805
2.000000,6361
1.999999,8068
2.000000,7676
2.000001,8829
2.000000,7729
1.999999,8218
2.000000,7967
2.000000,6423
2.000000,8083
2.000000,8838
2.000000,7915
2.000000,7192
2.000000,7505
2.000000,6957
2.000000,7355
1.999999,9599
2.000000,6385
1.999999,8219
2.000000,5540
2.000000,6762
1.999999,10020
1.999999,8936
2.000000,7378
2.000000,7236
2.000000,7050
2.000000,6831
1.999999,8125
2.000001,8473
2.000000,9440
2.000000,7805
2.000000,8201
2.000000,7656
2.000000,6391
1.999999,9248
1.999999,8057
2.000000,7959
2.000000,7183
2.000000,9009
2.000000,8283
1.999999,8946
1.999999,6283
1.999999,6816
2.000000,8953
1.999999,8416
1.999999,7351
1.999999,8604
2.000000,7899
1.999999,8524
2.000000,8494
1.999999,6591
1.999999,9828
2.000000,6611
2.000000,7888
2.000000,7761
1.999999,7054
1.999999,7246
1.999999,8089
2.000002,9171
2.000000,7374
2.000000,8097
2.000000,7585
1.999999,8090
1.999999,6956
1.999999,7425
1.999999,9346
2.000000,7526
1.999999,10975
2.000000,8304
2.000000,8774
2.000000,7900
1.999999,7193
2.000000,6747
2.000000,7260
2.000000,7250
2.000000,8197
2.000000,8372
1.999999,7121
2.000000,7855
1.999999,9050
2.000000,7254
2.000000,7326
1.999999,8789
2.000000,8580
2.000000,7693
1.999999,7077
1.999999,8427
2.000000,7720
2.000000,8838
1.999999,7595
2.000000,7331
2.000000,7818
1.999999,9258
2.000000,7229
2.000000,6944
2.000000,7144
2.000000,5693
2.000000,6484
1.999999,7102
1.999999,8168
1.999999,9494
2.000000,8525
1.999999,7200
2.000000,6866
2.000000,6610
2.000000,7223
2.000000,6540
2.000000,6186
2.000000,5513
1.999999,8401
2.000000,7903
2.000000,6493
2.000000,6841
2.000000,6483
2.000000,8370
2.000000,7166
2.000000,8159
1.999999,8884
1.999999,10175
1.999999,6709
2.000000,7916
2.000004,8788
2.000000,7370
2.000000,7805
2.000000,8524
2.000000,6234
1.999998,8701
1.999999,8626
2.000000,7348
2.000000,6399
1.999999,10499
1.999996,9036
2.000000,8370
2.000000,8146
2.000000,7124
2.000000,8168
1.999999,10192
1.999999,9883
2.000000,7476
2.000000,7776
2.000001,8822
1.999999,9899
1.999999,7627
2.000000,9302
