consensus,rounds
1.990000,3758
1.990000,4348
1.990000,3930
1.990000,4265
1.990000,3900
1.990000,3834
1.990000,4125
1.990000,3425
1.990000,3817
1.990000,3981
1.990000,3727
1.990000,3667
1.990000,3980
1.990000,3891
1.990000,3960
1.990000,3992
1.990000,3777
1.990000,3848
1.990000,4103
1.990000,3514
1.990000,3735
1.990000,3894
1.990000,4295
1.990000,3953
1.990000,3512
1.990000,3671
1.990000,4225
1.990000,3668
1.990000,3782
1.990000,4424
1.990000,4432
1.990000,4289
1.990000,4287
1.990000,3963
1.990000,4138
1.990000,4052
1.990000,3743
1.990000,4153
1.990000,3762
1.990000,4333
1.990000,3632
1.990000,3700
1.990000,3720
1.990000,3860
1.990000,3720
1.990000,3627
1.990000,3931
1.990000,3913
1.990000,3732
1.990000,3896
1.990000,4141
1.990000,3551
1.990000,3789
1.990000,3582
1.990000,4454
1.990000,4032
1.990000,3529
1.990000,4055
1.990000,3934
1.990000,4128
1.990000,3721
1.990000,3869
1.990000,4037
1.990000,3816
1.990000,3700
1.990000,3843
1.990000,3736
1.990000,3351
1.990000,3626
1.990000,3390
1.990000,4006
1.990000,3819
1.990000,3717
1.990000,3734
1.990000,3555
1.990000,3600
1.990000,3823
1.990000,4192
1.990000,4009
1.990000,3861
1.990000,3771
1.990000,3654
1.990000,4276
1.990000,3844
1.990000,4145
1.990000,3992
1.990000,3844
1.990000,3868
1.990000,4424
1.990000,3798
1.990000,3933
1.990000,3897
1.990000,3932
1.990000,3499
1.990000,3438
1.990000,4041
1.990000,3881
1.990000,3478
1.990000,4164
1.990000,3938
1.990000,3908
1.990000,3639
1.990000,3840
1.990000,4274
1.990000,4059
1.990000,3644
1.990000,4044
1.990000,4193
1.990000,4093
1.990000,4082
1.990000,4071
1.990000,3554
1.990000,3788
1.990000,4344
1.990000,3652
1.990000,4018
1.990000,3649
1.990000,3730
1.990000,4051
1.990000,3971
1.990000,4304
1.990000,3560
1.990000,4133
1.990000,4202
1.990000,4139
1.990000,3372
1.990000,3605
1.990000,3762
1.990000,4242
1.990000,4035
1.990000,3611
1.990000,3419
1.990000,3488
1.990000,3755
1.990000,3935
1.990000,3954
1.990000,4415
1.990000,3774
1.990000,3558
1.990000,3777
1.990000,3950
1.990000,3799
1.990000,3982
1.990000,4362
1.990000,3537
1.990000,3697
1.990000,3790
1.990000,4003
1.990000,3760
1.990000,3789
1.990000,3772
1.990000,3871
1.990000,3783
1.990000,3945
1.990000,4032
1.990000,3954
1.990000,4172
1.990000,4211
1.990000,3586
1.990000,3769
1.990000,4375
1.990000,3566
1.990000,3852
1.990000,3663
1.990000,3624
1.990000,4061
1.990000,3629
1.990000,3837
1.990000,3811
1.990000,3670
1.990000,4061
1.990000,3736
1.990000,3438
1.990000,4074
1.990000,3452
1.990000,4047
1.990000,3639
1.990000,3667
1.990000,3707
1.990000,3949
1.990000,3483
1.990000,3534
1.990000,3525
1.990000,3877
1.990000,3560
1.990000,3507
1.990000,3528
1.990000,3670
1.990000,3764
1.990000,3813
1.990000,4169
1.990000,3776
1.990000,3751
1.990000,3747
1.990000,3956
1.990000,4034
1.990000,4026
1.990000,3958
1.990000,3539
1.990000,3511
1.990000,3471
1.990000,3813
1.990000,3803
1.990000,3629
1.990000,3546
1.990000,3528
1.990000,4104
1.990000,4139
1.990000,4192
1.990000,3675
1.990000,4115
1.990000,3927
1.990000,4171
1.990000,3697
1.990000,4246
1.990000,3701
1.990000,3896
1.990000,4975
1.990000,3492
1.990000,4281
1.990000,3634
1.990000,3803
1.990000,4166
1.990000,4009
1.990000,3341
1.990000,3810
1.990000,3867
1.990000,3644
1.990000,3569
1.990000,3864
1.990000,3865
1.990000,3931
1.990000,3395
1.990000,3869
1.990000,3682
1.990000,4171
1.990000,4252
1.990000,3897
1.990000,3632
1.990000,3443
1.990000,4252
1.990000,3865
1.990000,3777
1.990000,3805
1.990000,3745
1.990000,3718
1.990000,3990
1.990000,3381
1.990000,3769
1.990000,3876
1.990000,4098
1.990000,3789
1.990000,3741
1.990000,3770
1.990000,3743
1.990000,4149
1.990000,4463
1.990000,3814
1.990000,3735
1.990000,3560
1.990000,3829
1.990000,3420
1.990000,4090
1.990000,4047
1.990000,3730
1.990000,3970
1.990000,3735
