consensus,rounds
9.701042,4255
8.669530,4643
8.493800,4514
9.236138,4626
8.248001,4290
9.463985,4532
9.808496,4004
8.883570,4494
12.420012,4963
10.451979,4194
9.272282,4728
8.722897,4697
10.048921,4661
9.449308,4583
6.345747,3933
9.875198,4276
10.956830,4067
7.816467,4116
9.848467,4309
8.402042,4579
6.528052,4293
11.333761,4448
6.092527,4240
9.056642,4739
9.983508,4188
9.765310,4605
10.334133,4063
11.009081,4507
9.538542,4399
6.223205,4184
9.955880,4626
7.753578,4635
7.500030,4380
7.228082,4142
8.900842,4361
8.670622,4708
8.171170,4230
7.774462,4612
9.716242,4156
9.826055,4596
9.659641,4479
9.848228,4030
13.398297,4562
9.680511,4626
9.937601,4483
6.531162,4670
10.940643,4262
7.144506,4507
8.851133,4647
9.371303,4521
9.903425,4751
9.976023,4846
7.381115,4251
8.591168,4184
7.653769,4129
9.048588,4854
11.739328,4364
9.399111,4304
8.946832,3904
8.919342,4664
9.073977,3679
6.376611,4088
10.198199,4677
10.926141,3959
11.065585,5235
8.371115,4071
7.738225,4805
9.339635,4532
10.157718,4639
9.662339,4973
7.118700,4411
8.306983,4726
9.208182,3977
10.031978,4472
7.629216,4578
10.870820,4565
7.505704,4335
8.367610,4785
8.606828,4749
11.442270,4902
9.142462,4308
7.942418,4165
9.453543,4268
7.853755,4256
10.487339,4485
7.808036,4692
8.148158,4146
9.477235,4802
9.100754,4421
7.695290,4314
8.732763,4072
9.415134,4209
10.929825,4475
10.247420,4741
7.878325,4264
7.569942,4487
8.216897,4282
9.463648,4437
9.408105,4862
9.716501,4485
8.361565,4318
9.909474,4110
7.908130,4136
7.709645,4455
9.182878,4431
6.759708,4366
9.588412,4599
8.161909,4773
9.416136,4519
8.734311,4389
9.733086,4362
11.238827,4489
10.144434,4414
9.237835,4531
7.045482,4433
9.024297,4422
8.962393,4091
6.106949,3980
8.183630,4417
9.818060,4107
8.694951,4092
8.537282,4543
10.024138,5041
6.468114,4003
9.440919,4516
9.312414,5080
10.700068,4136
10.508408,4229
8.518808,4238
10.400070,4514
9.084893,4601
10.216682,4431
8.978069,4325
8.132234,4651
7.368186,4237
9.802199,4258
8.589093,4339
8.669751,4297
8.800100,4559
9.446262,4363
5.937977,4372
9.405387,4490
9.680702,4786
9.866827,4862
6.841559,4588
6.387908,4180
8.058606,4694
5.617027,4212
8.443469,4404
9.188188,4345
6.181316,4438
9.139649,4484
8.535705,4363
11.285477,4305
8.629651,4653
8.512018,4686
9.280052,4706
8.738338,4202
8.677581,4284
8.852595,4708
9.061819,4474
9.091040,4563
9.675242,4526
9.561598,4319
7.867486,4163
9.205151,3979
8.127123,4621
7.383598,4915
10.153952,4386
8.127940,4061
10.691882,4674
8.287497,4425
10.686034,4570
9.856033,4694
9.356405,4217
9.906618,4124
8.380164,4647
8.593905,4124
8.269247,4117
9.535431,4210
8.868644,4367
7.203947,4685
11.983095,4538
8.677138,4210
6.977055,4211
8.768558,4143
8.115257,4935
8.624141,4514
12.456214,4052
9.506791,4070
8.742765,4508
7.803368,4582
8.142898,4757
8.133756,4503
9.251644,4092
9.236679,4276
11.423264,4205
8.462395,3889
12.256521,4615
8.920866,4769
9.016039,4402
10.851157,4430
7.636885,3997
10.386632,4403
8.489033,4187
8.665631,4336
8.626463,4251
9.861834,4056
11.359438,4390
9.223275,4983
9.996387,4803
8.129719,4851
10.264962,4455
9.267327,4271
9.617353,4241
7.836055,4752
10.590476,4772
6.832431,4311
9.670551,4510
6.790595,4161
9.005060,4457
7.591313,4500
8.617622,4389
8.343547,4515
10.990572,4502
6.261892,4297
10.237984,4838
7.552463,4286
7.556665,4712
7.297925,4155
8.669549,4298
8.863065,4146
9.249980,4594
10.057087,4291
8.452262,4549
9.017114,4568
7.771223,4249
9.068012,4320
7.645629,4343
9.009186,4002
8.716206,4833
10.264358,4528
7.309647,4844
9.788324,4624
10.334556,4594
8.387983,4171
8.370727,4217
9.832430,4564
8.100386,4810
7.581990,4386
8.100253,4437
9.277597,4581
8.620950,4180
7.276982,4078
11.501325,4892
9.213719,4804
9.895731,4351
8.620383,4313
8.165081,4753
8.211551,4713
7.353219,4512
8.637394,4697
9.378536,4453
10.330258,4381
7.846280,4498
9.313611,4194
8.668498,4505
8.118507,4641
10.581888,4434
7.937212,4172
8.628144,4689
9.333074,4361
9.106476,4410
6.599834,4563
7.742577,4260
7.793175,4566
10.269813,4551
8.924157,4833
10.281339,4390
10.893605,4422
9.618713,4084
10.036413,3867
7.622940,3989
9.109376,4463
10.141995,4572
8.444530,4431
8.624848,4266
7.946955,4333
11.414822,4341
9.685970,4104
10.787310,4985
8.491729,4136
9.743893,4552
7.029627,4697
7.808799,4175
10.457277,4185
12.189544,4550
9.432863,3990
8.272629,4236
8.526227,4504
7.591243,4510
10.126322,4448
8.742235,4142
10.082933,4395
7.252403,4428
9.673584,4482
7.111198,4350
8.501830,4488
7.466733,4604
10.031529,4341
7.907959,4576
9.348002,4460
9.329593,4599
7.690305,4399
9.432843,4534
11.944032,4361
8.948535,4294
7.560051,4389
9.263007,4159
8.138335,4421
8.272523,4424
7.829540,4232
9.020575,4333
7.109576,3999
9.656770,4432
11.429800,5241
8.151029,4314
10.316182,4037
7.824606,4305
8.328522,3828
10.038546,4517
7.297025,4036
10.051840,4322
10.275607,4460
7.371242,4546
8.475552,4407
11.117067,4298
9.612205,4636
6.910035,4413
9.309445,4617
9.950893,4196
9.025405,4269
8.913643,4063
8.352555,4495
8.997062,4233
8.543657,4051
7.889637,4547
7.972566,4029
7.603540,4696
9.646231,4701
8.090476,4407
9.691765,4648
9.666576,4454
8.563465,4355
8.550444,4297
7.995872,3966
9.637023,4476
8.541831,4379
9.827738,4266
8.559032,4097
8.779509,4103
9.133131,4733
8.478420,4553
8.644512,4739
11.477331,4662
10.211463,4556
10.021976,4829
10.322042,4514
9.285232,4383
6.019624,4457
8.045653,4713
9.075296,4441
6.069911,4210
8.413212,3932
9.748243,4902
9.436428,4739
8.892008,4333
8.874246,4206
6.065970,4036
9.203306,4511
9.607518,4193
8.947741,4740
9.413161,4495
9.108731,4044
8.999479,4299
9.748441,4490
10.382237,4381
7.415871,4462
8.034675,4270
9.400655,4740
9.297627,4882
6.958456,4119
9.739738,4091
8.997110,4199
6.959475,4405
8.091946,4449
8.772202,4324
11.771725,4897
8.959663,4480
8.470921,4269
9.110291,4445
10.258854,4455
10.391948,4197
9.519732,4632
8.202468,4771
10.665963,4234
8.449900,4391
7.812623,4465
7.266672,4487
9.039122,4648
8.431537,4022
9.001296,4751
8.561083,4028
7.544317,4241
10.293092,4695
8.747829,4609
9.153020,3663
9.504370,4260
8.601102,4499
9.058401,4362
11.354329,4400
8.423608,4256
7.295746,4738
8.119556,4330
8.456206,4558
10.856186,4613
9.909390,5059
8.884783,4696
8.326935,4106
10.754034,4565
9.715895,4337
8.390748,4164
9.305227,4135
8.163725,4163
9.210430,4465
7.936280,4352
9.408389,4208
8.818820,4695
8.716680,4804
6.811159,4309
9.296780,4104
8.685801,4390
9.346504,4401
10.114332,4782
7.990422,4186
10.366680,4142
10.734887,4187
9.628489,4341
9.061613,4154
6.996037,4469
8.407525,4428
8.779300,4637
8.216839,4293
7.978552,4232
9.609288,4805
6.297010,3912
9.877246,5013
10.027854,4889
10.221273,4659
8.184303,4511
6.785613,4439
9.710516,4587
8.870581,4974
10.043081,4394
9.058930,4096
8.715616,4755
9.579650,4915
7.965959,4556
9.777301,4259
10.612620,4484
7.970251,4466
9.549683,4184
8.994765,4761
7.505036,4180
7.037151,4249
10.270325,4636
10.009086,4043
9.532658,4696
8.520624,4306
10.117883,5312
8.509591,4152
8.743657,4357
10.048217,4354
9.577184,4163
9.898923,4602
7.570153,4509
7.801471,4713
9.684357,4333
8.526002,4560
8.478117,4327
9.376709,4309
8.459847,4275
8.295769,4383
7.117163,4177
7.776401,4745
8.748341,4483
8.101370,4292
9.514949,4146
10.090136,4378
8.810521,4448
8.715579,4402
11.043690,4270
9.277508,4543
7.992125,4092
9.046584,4079
9.223529,4329
10.428359,4088
9.301597,4652
7.693014,4348
12.582396,4771
7.591871,4590
11.228327,4245
7.715041,4814
6.712942,4398
7.489797,4400
7.784049,4175
7.451869,4560
8.660565,4748
9.102344,4286
9.145160,4761
8.887939,4276
7.482959,4610
9.936427,4279
8.928630,4428
9.008254,4285
9.166357,3794
7.630174,4099
9.364094,4685
8.328593,4546
8.026496,4588
9.827783,4057
8.559749,4284
10.687540,4836
10.486466,4787
7.459129,4283
9.422437,4683
8.075815,3992
9.604209,4390
6.315800,4262
9.067193,4377
8.225842,4376
6.093262,4143
7.286619,4271
9.203831,4484
10.243981,4488
9.888671,4123
7.261623,4023
8.353624,4516
7.896632,4663
10.171378,4462
8.870424,4372
9.244848,4344
9.361470,4461
8.419336,5210
7.485799,3906
7.109014,4404
7.580256,4532
8.559148,4414
7.917525,4319
9.508592,4525
8.436605,4384
9.550532,4026
11.192484,4219
8.899582,4402
7.460944,4049
9.196535,4277
9.411064,4682
11.319679,4555
7.859330,4162
7.490112,4524
6.376368,4303
10.578636,4373
9.213403,4024
8.808727,4116
10.256073,4302
7.928889,4475
9.437411,3970
8.220914,4654
7.114323,4454
8.807898,4359
6.645699,4310
9.305769,4491
8.261023,4636
8.685018,4416
9.397186,4558
8.883737,4610
11.380569,4530
7.850315,4409
7.391404,4119
9.476883,4322
7.772440,4494
8.592647,4220
8.891244,4435
9.177711,4881
9.932597,4848
7.456858,4688
8.982313,4649
11.295839,4704
7.075287,4428
9.279485,4482
10.799344,4715
7.753470,4522
8.326618,4668
9.434423,4861
8.674645,4542
10.519065,4360
10.466872,4356
8.556003,4297
8.257374,3820
8.129751,4348
11.460740,4930
10.713021,4314
8.303768,4149
9.789403,4510
7.958671,4261
9.204088,4661
8.421081,4265
9.303715,4500
9.104875,4403
7.131887,4343
7.602170,4514
6.285678,4281
10.081954,4461
10.135087,4799
9.960279,4618
7.613840,4428
5.948280,4231
7.117435,4455
9.696983,4339
9.638616,4125
10.522656,4294
8.006792,4157
8.820461,4355
8.344771,4599
7.976813,4564
9.796464,4711
9.416466,4663
8.950274,4247
7.423834,4262
10.346519,4596
9.494721,4305
9.418371,4388
7.702134,4417
8.203299,4640
10.637483,4236
8.553170,4520
7.860491,4582
9.350451,4351
8.667832,4404
9.997515,4132
7.776096,3990
8.288943,4724
7.185456,4128
7.286027,4472
8.701530,4359
11.985262,4501
9.168403,4268
11.411487,4367
8.662232,4150
7.746939,3968
7.458370,4155
9.653434,4339
10.137329,4789
9.027700,4389
7.753491,4215
9.109375,4372
7.473018,4201
8.582370,3724
7.824658,4295
8.920876,4130
4.821815,4624
8.517935,4390
8.999919,4068
7.405128,4508
8.039214,4848
7.075190,4495
10.579833,4927
8.729880,4766
8.564248,4108
7.562279,4450
8.780388,3852
9.908969,4746
8.625249,4321
12.697646,4744
9.242739,4274
10.063269,4281
9.243559,4117
10.100872,4435
9.685382,4362
8.771543,4481
8.715973,4623
8.313586,4290
9.469901,4248
11.076730,4806
9.387300,4353
8.158938,4987
8.453916,4315
7.989124,4192
8.066300,4346
9.364502,4760
10.365905,4660
8.521523,4418
9.786246,4155
7.438004,4263
10.381387,4149
10.779535,4864
8.501348,4355
8.561822,4794
6.779265,4504
8.664253,4588
11.708448,4529
8.705717,4325
8.010150,4519
7.641528,4264
9.760050,4286
9.114550,4473
7.885822,3932
7.617045,4408
7.968137,4365
11.033989,4488
8.150561,4387
8.056158,4939
10.804362,4685
8.904011,4594
10.672339,4270
8.481990,4301
7.679603,4489
10.591306,4162
11.792463,4909
12.641233,4317
8.594962,4515
8.759689,4472
8.400155,4143
9.119214,4605
8.057484,4435
6.997066,4454
9.591275,4768
9.898202,4274
8.731522,4854
11.040983,4281
6.508277,4026
10.557666,4439
7.712160,4196
8.184875,4002
8.357849,3963
8.663302,4143
7.345357,4102
11.073018,4632
10.798954,4500
10.576111,4510
7.225124,4385
6.793752,3986
6.489761,4454
9.060705,4406
8.122513,4952
9.022414,4467
9.782624,4515
10.411281,4590
9.610386,4130
7.719123,4631
8.702012,4271
8.266524,4598
10.188916,4061
10.294128,4410
8.395327,4179
9.340955,4134
8.605170,4696
7.164911,4511
7.333339,4256
10.375027,4226
7.812380,4282
8.780772,4063
8.089676,4654
10.512095,4879
8.244594,4326
10.900280,4133
8.046518,4558
8.685983,4805
6.459863,4213
8.054760,4399
8.751504,4598
9.652443,4752
8.926747,4226
7.883096,4610
8.168532,4790
8.746162,4305
8.252981,4380
9.586659,4591
8.281975,5244
7.930429,4388
8.435207,4598
10.759501,4419
7.769399,4329
9.420780,4568
10.177888,4307
8.483534,4523
8.974551,4201
9.925181,4623
9.219263,4099
9.767651,4272
7.418700,4254
8.901150,4594
7.946853,4274
9.638811,4798
7.016102,4179
10.253388,4431
9.686718,4234
8.076321,4006
8.523798,4121
9.633975,4340
8.227430,4203
7.951950,4183
9.403139,4824
9.142572,4492
8.252574,4467
8.023630,4353
7.887712,4257
6.748123,4312
7.634990,4038
8.926966,4269
7.996578,4415
9.325881,4309
10.280989,4557
8.979828,4156
9.176848,4239
9.297050,4459
7.055467,4426
7.196857,4320
8.903897,4134
9.754044,4465
12.053666,4722
9.254331,4815
7.503539,4591
8.019479,4265
10.117109,4379
7.653489,4359
9.055240,4772
8.307591,4370
8.744676,4324
9.524294,4370
9.928256,4062
7.728771,4126
7.330608,4515
7.468092,4408
9.765807,4779
10.193464,4909
8.910112,3995
10.125064,4151
8.068771,4248
8.341870,4355
10.825074,4543
7.965270,4564
6.333071,3997
10.004903,4554
10.591253,4477
6.909567,4306
9.687426,4642
7.595478,4555
8.024680,5089
9.385599,4424
10.991973,4467
8.184558,4077
8.331057,4342
8.252731,4413
8.539220,4437
8.756909,4175
9.882709,5351
8.625640,4538
8.479200,4414
9.377170,4294
8.734949,4520
9.776349,4391
8.605141,4335
9.335512,4175
8.357354,4249
10.880397,4341
6.194077,4294
9.656333,4441
9.748837,4784
8.206677,4755
6.557718,4282
8.888312,4416
9.563122,4282
7.454736,4526
9.587537,4206
9.564079,4249
8.834806,4458
9.260947,4416
6.546312,4816
7.123814,4441
9.562895,4575
11.244159,4891
8.608269,4423
8.228838,4644
9.494805,4353
9.289868,4219
9.183918,4229
8.592423,3932
9.120354,4614
9.368480,4404
9.610823,5037
7.616432,4837
11.169963,4615
10.087412,5210
8.741606,4353
8.679060,4223
10.182383,4112
9.572767,3960
9.639078,4237
10.417123,4335
11.064199,4754
6.660931,4561
8.248951,4121
11.360393,4942
8.215489,4591
8.066302,4229
10.687547,4086
8.773145,4258
9.087045,4499
9.359581,4247
9.751077,4688
8.766977,3883
9.356365,4579
8.242771,4060
7.537825,3978
7.540851,3942
9.455284,4717
8.437232,4314
9.705004,4339
8.428352,4419
10.090958,4189
7.817708,4059
10.712910,4923
6.700283,4068
9.400633,4508
8.732866,4570
8.880596,3975
8.795892,4431
10.507996,4222
11.274586,4581
7.765293,4335
9.012075,4039
7.307229,4210
8.461208,4504
8.970786,4343
7.395044,4225
10.730641,4461
9.863988,4633
9.795738,4422
9.662918,4333
8.278163,4121
10.450956,4675
7.662695,4083
7.379859,4502
10.965981,4505
7.084272,4107
8.850900,4267
9.947413,4279
7.588555,4138
11.590925,4780
8.596559,4711
9.226217,4066
10.228401,4692
8.957504,5026
8.579290,4233
9.912321,4279
6.659988,4707
7.051831,4163
10.490495,4707
7.553747,4659
7.065052,4469
11.404835,4145
8.135491,4170
8.136859,4176
9.387228,4558
7.670330,4266
7.036570,4023
11.863808,4032
8.437277,4710
8.859860,4560
9.296479,4846
9.089647,4691
7.681788,4340
9.035026,4531
11.487333,4713
7.462148,4191
10.341174,4306
9.773081,4259
7.323091,3897
8.591122,4154
9.807361,4361
9.561675,4641
8.550379,4515
9.503241,4141
10.814030,4175
6.514491,4261
8.083435,4535
8.530634,4451
8.151427,4150
7.575382,4609
9.570982,4084
9.346701,4722
6.749728,4320
8.436767,4691
9.319253,3863
8.122784,4709
8.950036,4669
8.477780,4572
6.721799,4628
8.863112,4120
7.402394,4766
8.366227,4313
7.941978,4065
8.179710,4448
7.677615,4080
8.064000,4444
10.021278,4576
10.430605,4846
6.505238,3829
9.825876,4388
7.630850,4728
8.829749,4515
6.361039,4850
9.539474,4339
7.968841,4492
9.366325,4622
10.778191,4159
6.221386,4658
9.212362,4440
7.525652,4056
7.756074,4588
12.095183,4459
8.655499,4207
8.518895,4268
6.674674,4161
8.766741,4745
10.314870,4468
8.562124,4621
9.007790,4465
10.829999,4351
7.102847,4753
8.569153,4537
11.142448,4720
6.634597,4188
7.165734,4065
8.030187,4200
8.929900,4528
9.856008,4254
10.192178,4673
11.560502,4390
7.657715,4003
9.351141,4519
8.144677,4373
7.728816,4143
9.402828,4594
7.350515,4541
10.217691,4469
7.947562,4143
10.433610,4260
9.873902,4426
9.087377,4247
8.517869,4702
9.311816,4338
7.611260,4450
10.483438,3805
9.196527,4710
8.416415,4963
8.940075,4739
10.447809,4762
8.768023,4828
8.361521,4425
9.555251,4070
9.590393,4110
8.400896,4059
10.114197,4251
7.518944,4247
8.756208,4192
9.350006,4348
9.392876,4488
8.754181,4355
10.693760,3867
9.910255,4402
11.618695,4714
8.535971,4118
8.664971,4529
8.421299,5146
7.649805,4586
10.847356,4775
9.215962,4141
7.492696,4512
10.200832,4049
9.002458,4363
10.666313,4384
7.737458,4131
7.833568,4461
9.920162,4428
8.835844,4295
10.611128,4727
10.072452,4775
9.622102,4371
9.374573,4431
9.561930,4289
8.513445,4387
9.516493,4794
10.813156,3949
6.994900,4240
8.371337,4439
8.533815,4455
8.567729,4509
8.857626,4757
8.909395,4526
8.522426,4567
10.212455,4303
9.474995,4322
8.974137,4366
7.558582,4355
7.027657,4219
9.034894,4187
8.236644,4583
7.834353,4667
9.042416,4463
8.534032,4717
10.140849,4692
8.765438,4126
9.385414,4385
10.312122,4070
9.336706,4370
8.224231,4676
9.173022,3897
8.629712,4562
9.430835,4493
8.417416,4523
9.214164,4517
8.491702,4393
9.704015,4277
9.996107,4603
8.629565,4272
9.536342,4410
7.331262,4300
7.970506,4493
7.933515,4397
8.189928,4296
10.027289,4872
8.839879,4478
9.741299,4503
8.310901,4371
10.227199,4582
9.558732,4356
9.023616,5020
6.684683,4208
8.068863,4378
8.985565,4674
11.134222,4753
8.347885,4488
9.373834,4214
9.727487,4601
9.923436,4219
9.049442,4365
10.009508,4479
10.161901,4202
6.943494,3572
9.099091,4272
10.433509,4265
8.337673,4450
10.083241,4490
9.635530,4269
8.548558,5037
9.659490,4159
9.366878,4194
8.546026,4849
9.049269,4161
9.586670,4451
8.826568,4388
9.268701,4660
8.662951,4300
8.495010,4091
9.008775,4451
10.474555,4495
8.086649,4417
9.486193,4263
8.491429,4028
8.040800,4557
9.702883,4613
9.371980,4482
9.781806,4141
8.174264,4279
8.914425,4605
9.701329,4731
10.785407,4451
9.959060,4406
10.385618,4490
10.102294,4362
8.120481,4585
8.462259,4121
12.622451,4764
9.244325,4845
7.685130,5076
9.101582,4440
10.042740,4548
8.650843,4277
10.347476,4617
6.803683,4506
8.392343,4373
10.250623,4407
8.440660,4559
10.030265,4709
10.923590,4314
8.637127,4130
9.720160,4646
8.121728,4413
8.850159,4750
10.645266,4150
8.551208,4362
9.965114,4796
10.119419,4539
8.723699,4407
9.011916,5087
6.275403,3957
5.376325,4264
8.636158,4979
10.272581,4442
7.819239,4074
9.456598,4099
9.182107,4297
9.169283,4814
7.148532,4436
10.766831,4129
9.563421,4149
9.563645,4253
7.461423,4078
8.075509,4564
9.589781,4578
9.050114,4373
9.200620,4415
8.127993,4612
9.522540,4007
7.847944,4290
9.549603,4574
7.120321,4261
6.977100,4415
11.036874,4103
8.981445,4538
9.022514,4319
8.465905,4309
10.635314,4586
8.132156,4810
8.861234,4287
6.896982,4211
9.448701,4634
10.027528,4011
8.893003,4818
7.911849,3649
8.211419,4582
8.816731,4535
8.050941,4485
7.896230,4243
8.691594,4030
9.643287,4483
8.524891,4550
8.270689,4452
9.410495,4188
8.580107,4217
8.020752,4502
9.543767,4929
7.537039,4469
8.363915,4335
10.262798,4347
9.544536,4551
9.600459,4528
9.736174,4228
7.724821,4224
8.923221,4252
9.409238,4193
8.937446,4455
9.315711,4048
9.148335,4255
8.310122,4502
10.253663,4412
7.824441,4098
9.564039,4349
9.428662,4616
9.132744,4862
6.509958,4358
7.837137,4450
9.605247,4396
9.419375,4509
7.747696,4741
7.815240,4433
7.993160,4396
9.309340,4376
9.755710,4298
7.329886,4160
8.661891,4251
7.043196,3906
8.282194,4638
9.288337,4271
8.027081,4232
9.021598,4403
8.540461,4595
9.659097,4387
10.105795,4833
10.655942,4918
10.080113,4264
8.797685,4155
8.822621,4579
8.263680,4813
7.484466,4609
9.592436,4157
9.659546,4215
10.629203,4093
7.473460,4092
8.938008,4694
8.218472,4630
9.120181,4557
7.149875,4496
7.659666,4400
8.984663,4393
8.472909,4211
7.764123,4015
8.210008,4271
7.987886,4981
10.017432,4328
8.221688,4525
10.562206,4819
8.918114,4422
7.497057,3994
8.938729,4513
8.046789,5047
7.670651,4397
7.825829,4664
9.781712,5046
9.487555,4431
8.316346,4503
9.109688,5010
6.273851,4224
7.234505,4316
9.473396,4396
9.192060,4755
7.762091,4563
8.919885,4337
10.444402,4490
8.581538,4338
9.235551,4110
10.282111,4596
10.273199,4511
9.523024,4413
8.930306,4173
8.209455,4237
8.413493,4324
9.771002,4349
8.341737,4708
9.082902,4615
9.775552,4595
10.191414,4960
14.573185,4749
10.655649,3928
8.490518,3905
9.521326,4513
7.937703,3922
9.465156,4429
6.864620,4507
6.303116,4253
10.550461,4844
9.421384,5003
8.798922,4341
9.017686,4045
7.501340,4422
8.280641,4585
8.678054,4179
10.386522,4258
8.322212,3943
8.395721,4711
9.459937,4433
7.806581,4226
10.110096,5049
7.357501,4045
7.601905,4430
9.068398,4432
9.089463,4569
8.017742,4285
8.018133,4032
7.512186,3983
9.877162,4172
7.434297,3886
9.566977,4781
9.755715,4454
9.415384,3970
10.527529,4791
9.946359,4568
8.580018,4272
9.492421,4289
9.032304,4252
7.776085,4685
8.809081,4136
9.708755,4495
9.922212,4233
9.416007,4022
11.645968,4454
6.402853,3899
9.684727,4310
10.715395,4491
9.445949,4360
7.218289,4203
8.472143,4379
11.552690,4469
10.433289,4546
8.798613,5794
9.727479,4145
8.031949,4821
8.202012,4536
9.494530,4551
7.346754,4252
9.314927,4532
8.230497,3833
11.085609,4281
10.276909,4305
9.104686,4649
8.679627,4702
7.751472,4403
8.724532,4667
8.564135,4328
7.680817,4472
8.203889,4324
8.860552,4168
10.464304,4947
10.357915,4187
10.274886,3825
7.622577,4408
8.997604,5098
9.198121,4115
7.643629,4265
7.244353,4375
7.885997,3999
10.539704,4343
8.947232,4227
10.132552,4166
8.867048,4518
8.652134,4238
8.749223,3977
10.121221,4740
7.781231,4440
7.989341,4378
6.121813,4107
8.824295,4337
9.145719,4156
9.365777,5025
6.582816,4465
8.022973,4371
10.331769,4281
9.512216,4194
10.593767,4732
7.848443,4609
8.780072,4386
11.324039,4345
7.069376,4610
9.294853,4176
9.473999,4099
8.677152,4531
8.983044,4674
7.239661,4377
11.054324,4217
9.925317,4359
9.835602,4927
9.525491,4277
8.884852,4415
7.723786,4481
11.564817,4363
10.940645,4414
6.765754,4389
8.994146,4778
10.222274,4622
6.700287,4378
9.576470,4157
9.099249,4702
9.174161,4303
8.526271,4148
9.291883,4489
9.266974,3882
9.140442,4972
7.220993,4008
9.146058,4145
7.588517,3940
9.805670,4326
9.097323,4324
10.349152,4422
9.456131,4497
9.090193,4419
9.053235,4166
8.982151,4518
8.434465,4355
9.090345,4243
6.147617,4155
7.653087,3992
8.837056,4099
7.921658,4490
8.880418,4543
8.418528,4444
8.195162,4255
7.106786,4086
7.797920,4396
11.544853,4462
8.863320,4441
8.865339,4720
8.341632,4431
7.866538,4556
8.852311,4458
7.921509,3966
9.872096,4200
8.961477,4466
9.031106,4686
8.090647,4118
8.361293,4215
8.070078,4125
9.078520,4323
9.116357,4751
7.610308,4039
9.554351,4483
9.807402,4544
8.424670,4418
12.405433,4484
8.526517,4869
7.362767,4974
7.107786,4400
9.240547,4131
8.558534,4310
9.563728,4593
8.057651,4224
8.859686,4463
10.093341,4799
8.412238,4365
8.752748,3936
9.137131,4768
8.470662,4283
7.356289,4119
12.365245,4726
7.433982,4150
9.825588,4313
6.459021,4944
9.761324,4204
9.138626,3742
8.066828,4387
8.821775,4687
10.904747,5040
7.903528,4560
6.816336,4197
10.219764,4728
8.212592,4419
9.509647,4022
8.013516,4287
9.398605,4052
7.987295,4935
11.034722,4784
8.602611,3761
7.914484,4338
8.623442,4231
8.542955,4395
8.834348,4116
9.715237,4362
9.430523,4471
10.044904,4560
8.248784,4406
9.225107,4120
9.090214,4411
8.541811,4680
8.275822,4457
9.585829,4227
10.027481,4302
9.989240,4464
9.526992,4720
6.666282,4263
9.161841,4675
11.196232,4481
9.345153,4804
8.455705,4430
9.219870,3986
10.283589,4077
10.894045,4249
9.792037,4436
8.773616,4522
8.617244,4605
10.756305,4182
10.811210,4499
6.850608,4262
9.112262,4166
9.748780,4873
12.026165,4873
9.977273,4466
8.844606,4533
9.421576,3826
9.066316,4104
7.630460,4386
6.528527,4225
7.736117,4167
8.091332,4163
11.328440,4458
7.241795,3847
7.312814,4614
8.886740,4430
9.852176,4486
9.278379,4343
10.049243,4915
11.689031,5044
9.119769,4427
8.061948,4560
7.927809,4316
8.184702,4468
8.790636,4571
9.229370,4477
7.717399,4093
10.067344,4404
9.270980,4558
6.922362,4643
8.581574,5128
9.974685,4255
9.828031,4612
7.906192,4615
9.711529,4743
9.809399,4732
10.080437,4677
9.445813,4749
7.707321,4307
7.353173,4519
7.185683,4267
8.778577,5004
7.453093,4247
8.741915,4175
9.260780,4234
10.848783,4379
8.053534,4479
8.835995,4343
9.329155,4306
8.749918,4431
8.545712,4091
10.814712,4551
7.461860,4528
8.836530,4524
8.191870,4547
7.978043,4238
8.706148,4244
9.870108,4496
11.695000,4637
9.968523,4459
8.887961,5001
8.250833,4641
8.184678,4596
9.700116,4321
9.198263,4175
8.750730,4241
8.576626,4149
9.903218,4264
8.674785,4589
10.255505,4458
7.977957,4192
9.682718,4596
7.564049,4196
7.635727,4297
8.725290,4358
9.460021,4216
10.382997,4301
8.437379,3870
8.438712,4415
10.126263,4471
7.063222,4940
7.157580,3932
8.857177,4562
8.831756,4148
6.652533,3756
10.231960,4548
8.687156,4688
9.412231,4372
8.582127,4044
8.153856,4464
7.701951,4125
11.218101,4524
7.184430,4533
8.278507,4319
8.125763,4651
9.999084,4506
10.470801,4542
9.736935,4505
8.848281,4577
8.022970,4739
8.175751,4593
8.520155,4282
8.355658,4221
10.519525,4529
8.380636,4992
7.710281,4647
6.777083,4372
9.015414,4493
11.151944,4314
7.125282,4507
10.529967,4742
8.183120,4249
9.583079,4723
9.705408,4861
8.321702,5353
8.674149,5014
8.636245,4377
9.308531,4990
8.175210,4388
7.509933,4742
10.779617,4777
8.066003,4562
9.396369,4542
9.132669,4815
7.726111,4374
9.919361,4620
8.057901,4167
9.584004,4770
10.077868,4546
8.747135,4609
8.224517,4728
8.787070,4501
9.962717,4319
9.564646,4378
7.776786,4591
8.996485,4382
9.289515,4873
6.437912,4247
9.268516,3917
10.146917,4495
8.719234,4249
9.939777,4896
9.319558,4288
8.266394,4656
8.326626,4259
10.299194,4309
8.985153,4510
9.191949,4229
5.795112,4663
7.967297,4265
8.164645,4441
6.946104,4301
8.643701,4324
7.194645,4302
8.254186,4733
8.705733,4639
8.660280,4400
9.000532,4321
10.864369,4799
9.289236,4799
10.455337,4753
8.379939,5165
9.329788,4204
9.461421,4422
9.569939,4265
9.564925,4455
9.896599,4323
